4129537,9983,20160712,0.0202779
6949378,3429,20160706,0.109407
2166529,6928,20160727,0.0431728
2166529,1808,20160727,0.039145
6172162,6500,20160708,0.0529517
4005121,9983,20160706,0.100608
4347394,9983,20160716,0.100608
3094273,13602,20160727,0.0225778
5139970,9983,20160729,0.0243702
3237121,13602,20160703,0.0225778
6224386,9983,20160716,0.0162087
6488578,13602,20160712,0.198649
4164865,9983,20160703,0.0202779
4164865,8059,20160706,0.0128085
5468674,9983,20160713,0.028445
6258178,9144,20160706,0.0713038
3659521,7341,20160727,0.0465404
3659521,13181,20160717,0.0735969
3659521,13602,20160718,0.0257858
7333378,13602,20160704,0.0469233
7333378,785,20160727,0.157513
4454914,2978,20160711,0.0844355
6817282,8375,20160724,0.0506624
3149569,10418,20160721,0.0262462
6301186,1715,20160718,0.117094
6301186,4203,20160708,0.0408808
2891521,13602,20160724,0.0444451
3422977,13602,20160727,0.0257858
4771330,13602,20160726,0.0154972
4513282,11799,20160712,0.0203245
3439873,13602,20160713,0.0257858
6632962,13602,20160727,0.0257858
6632962,10438,20160705,0.0144885
6912514,9934,20160724,0.301727
2821891,10418,20160702,0.0185086
3872515,10418,20160704,0.0185086
3872515,2978,20160704,0.0202779
2699011,13602,20160705,0.17806
5406214,3903,20160722,0.0717601
5406214,2440,20160722,0.0717601
3359491,10418,20160725,0.028445
4147459,5743,20160715,0.118596
5427718,4912,20160704,0.254456
5427718,662,20160704,0.304015
5427718,1528,20160704,0.247709
2848003,13602,20160702,0.0202779
2726659,10842,20160724,0.419992
3649795,2978,20160723,0.0285107
3649795,10418,20160701,0.0262462
2612995,9983,20160703,0.0162087
3808003,9983,20160721,0.0162087
3812611,3992,20160721,0.0742061
3425539,3992,20160719,0.0803008
6853126,13181,20160721,0.210237
4251142,10609,20160707,0.230543
3442435,13602,20160713,0.0249673
3182851,11986,20160731,0.0474466
7175686,7774,20160706,0.119294
7175686,9983,20160717,0.0285107
3199747,8059,20160712,0.0128085
3199747,3429,20160718,0.012608
6140422,6480,20160728,0.0835363
4001029,13602,20160704,0.0218588
3873541,2978,20160718,0.0202779
4603402,5482,20160723,0.0506624
6443530,13602,20160722,0.0444451
3627781,10418,20160713,0.0262462
4913674,8059,20160712,0.0128085
3506437,13602,20160719,0.0444451
2196229,6614,20160717,0.055784
2329861,13849,20160724,0.120882
3514117,9967,20160706,0.0502831
5733898,13183,20160705,0.326488
2480389,2978,20160703,0.117504
3928837,1904,20160722,0.0645171
3017989,13602,20160730,0.0202779
3017989,9983,20160704,0.0202779
5776906,13602,20160706,0.0257858
6332938,13602,20160724,0.0257858
5568010,8596,20160722,0.149239
5568010,8596,20160722,0.149239
2398981,13602,20160722,0.0218588
3208453,10418,20160713,0.0155644
7205386,13602,20160729,0.0409684
4866574,13602,20160723,0.0257858
4866574,9983,20160725,0.0202779
5394958,2601,20160712,0.0181239
6445582,13602,20160713,0.0249673
3748615,13602,20160709,0.0202779
3748615,11184,20160703,0.0647141
5941774,9983,20160711,0.0221217
2842375,3429,20160725,0.0820859
2324743,10418,20160701,0.0262462
6491662,4654,20160717,0.0449729
3644167,11463,20160710,0.298976
3644167,11463,20160706,0.298976
3644167,11463,20160708,0.298976
3644167,11463,20160711,0.298976
3644167,11463,20160713,0.298976
2862343,3004,20160712,0.0686975
2862343,2070,20160721,0.0432254
2862343,7821,20160721,0.0495455
2862343,14,20160731,0.197549
4676110,9983,20160727,0.015834
3135751,3992,20160724,0.0946269
4054279,9983,20160729,0.0285107
4192519,13602,20160723,0.0202779
2363143,3780,20160703,0.0331857
2363143,13161,20160703,0.0387489
2363143,2978,20160724,0.0285107
2363143,10438,20160729,0.014153
3025159,9983,20160703,0.0202779
3025159,10438,20160701,0.0144885
3025159,13602,20160725,0.0218588
6574606,8059,20160729,0.011622
2771719,13602,20160728,0.0218588
2513671,9983,20160723,0.0470806
7136782,13602,20160714,0.0972658
3568903,8596,20160722,0.0724031
5047822,13602,20160722,0.0257858
3704071,10110,20160716,0.111609
3704071,10110,20160707,0.111609
3183367,4132,20160723,0.0448664
4276750,13602,20160726,0.0257858
6402574,9983,20160704,0.0202779
6402574,10418,20160706,0.0185086
6408718,13602,20160724,0.0409684
4587022,8059,20160717,0.0263921
4587022,9983,20160717,0.0496981
3212041,13602,20160715,0.0257858
5903890,13602,20160724,0.0257858
4598290,1904,20160709,0.0715556
3093769,8306,20160728,0.436233
3093769,8059,20160728,0.0128085
3093769,9983,20160716,0.0285107
3093769,8306,20160728,0.436233
4370962,8059,20160722,0.0128085
6208018,2920,20160729,0.132629
2189065,2096,20160715,0.0726432
4029193,13602,20160703,0.0257858
3119881,493,20160721,0.0750121
3910921,9983,20160712,0.0162087
3910921,13602,20160711,0.0249673
6773266,2096,20160717,0.113364
4948498,2978,20160725,0.0202779
2347273,13602,20160725,0.0249673
4190473,10284,20160720,0.0616084
3536137,13602,20160728,0.189903
2358025,13602,20160703,0.0154972
3930889,10438,20160729,0.0144885
3930889,13602,20160704,0.0147695
