4129537,9983,20160712,0.0191303
6949378,3429,20160706,0.130418
2166529,6928,20160727,0.0176737
2166529,1808,20160727,0.0417607
6172162,6500,20160708,0.0971793
4005121,9983,20160706,0.0835466
4347394,9983,20160716,0.0835466
3094273,13602,20160727,0.0252416
5139970,9983,20160729,0.0232985
3237121,13602,20160703,0.0252416
6224386,9983,20160716,0.0126065
6488578,13602,20160712,0.169696
4164865,9983,20160703,0.0234376
4164865,8059,20160706,0.0412041
5468674,9983,20160713,0.0315625
6258178,9144,20160706,0.0946842
3659521,7341,20160727,0.0316312
3659521,13181,20160717,0.0248524
3659521,13602,20160718,0.0406049
7333378,13602,20160704,0.0574599
7333378,785,20160727,0.187655
4454914,2978,20160711,0.105328
6817282,8375,20160724,0.0563087
3149569,10418,20160721,0.0349636
6301186,1715,20160718,0.177601
6301186,4203,20160708,0.0399162
2891521,13602,20160724,0.0425571
3422977,13602,20160727,0.0406049
4771330,13602,20160726,0.010267
4513282,11799,20160712,0.0220519
3439873,13602,20160713,0.0406049
6632962,13602,20160727,0.0406049
6632962,10438,20160705,0.0331726
6912514,9934,20160724,0.259645
2821891,10418,20160702,0.0346051
3872515,10418,20160704,0.0339647
3872515,2978,20160704,0.0310249
2699011,13602,20160705,0.169696
5406214,3903,20160722,0.0583326
5406214,2440,20160722,0.0583326
3359491,10418,20160725,0.0566937
4147459,5743,20160715,0.0861322
5427718,4912,20160704,0.270986
5427718,662,20160704,0.363898
5427718,1528,20160704,0.312665
2848003,13602,20160702,0.0296731
2726659,10842,20160724,0.600685
3649795,2978,20160723,0.0319402
3649795,10418,20160701,0.0349636
2612995,9983,20160703,0.0107614
3808003,9983,20160721,0.0096847
3812611,3992,20160721,0.0423832
3425539,3992,20160719,0.0590275
6853126,13181,20160721,0.20418
4251142,10609,20160707,0.20752
3442435,13602,20160713,0.039031
3182851,11986,20160731,0.0590468
7175686,7774,20160706,0.174117
7175686,9983,20160717,0.023617
3199747,8059,20160712,0.0377569
3199747,3429,20160718,0.0895061
6140422,6480,20160728,0.0821904
4001029,13602,20160704,0.0242482
3873541,2978,20160718,0.0316117
4603402,5482,20160723,0.0654669
6443530,13602,20160722,0.0451799
3627781,10418,20160713,0.0363796
4913674,8059,20160712,0.0428617
3506437,13602,20160719,0.0451799
2196229,6614,20160717,0.0855459
2329861,13849,20160724,0.134524
3514117,9967,20160706,0.0398526
5733898,13183,20160705,0.303658
2480389,2978,20160703,0.201441
3928837,1904,20160722,0.0309256
3017989,13602,20160730,0.0296731
3017989,9983,20160704,0.0202994
5776906,13602,20160706,0.0406049
6332938,13602,20160724,0.0406049
5568010,8596,20160722,0.0669255
5568010,8596,20160722,0.0669255
2398981,13602,20160722,0.0242482
3208453,10418,20160713,0.0219792
7205386,13602,20160729,0.0375446
4866574,13602,20160723,0.0406049
4866574,9983,20160725,0.0199183
5394958,2601,20160712,0.0199342
6445582,13602,20160713,0.039031
3748615,13602,20160709,0.0257219
3748615,11184,20160703,0.15134
5941774,9983,20160711,0.020091
2842375,3429,20160725,0.120642
2324743,10418,20160701,0.0349636
6491662,4654,20160717,0.0959238
3644167,11463,20160710,0.0914204
3644167,11463,20160706,0.0914204
3644167,11463,20160708,0.0914204
3644167,11463,20160711,0.0914204
3644167,11463,20160713,0.0914204
2862343,3004,20160712,0.0385556
2862343,2070,20160721,0.0385556
2862343,7821,20160721,0.0411435
2862343,14,20160731,0.193981
4676110,9983,20160727,0.0138874
3135751,3992,20160724,0.0329212
4054279,9983,20160729,0.0245852
4192519,13602,20160723,0.0296731
2363143,3780,20160703,0.0515761
2363143,13161,20160703,0.0488669
2363143,2978,20160724,0.0319402
2363143,10438,20160729,0.0370586
3025159,9983,20160703,0.0202994
3025159,10438,20160701,0.0331726
3025159,13602,20160725,0.0242482
6574606,8059,20160729,0.0393306
2771719,13602,20160728,0.0242482
2513671,9983,20160723,0.0358061
7136782,13602,20160714,0.0590858
3568903,8596,20160722,0.0652397
5047822,13602,20160722,0.0406049
3704071,10110,20160716,0.122759
3704071,10110,20160707,0.122759
3183367,4132,20160723,0.0428876
4276750,13602,20160726,0.0406049
6402574,9983,20160704,0.0199183
6402574,10418,20160706,0.0339647
6408718,13602,20160724,0.0398714
4587022,8059,20160717,0.0987289
4587022,9983,20160717,0.0456601
3212041,13602,20160715,0.0406049
5903890,13602,20160724,0.0406049
4598290,1904,20160709,0.0469708
3093769,8306,20160728,0.153275
3093769,8059,20160728,0.0428617
3093769,9983,20160716,0.0245852
3093769,8306,20160728,0.153275
4370962,8059,20160722,0.0428617
6208018,2920,20160729,0.0321483
2189065,2096,20160715,0.051974
4029193,13602,20160703,0.0406049
3119881,493,20160721,0.0514529
3910921,9983,20160712,0.0096847
3910921,13602,20160711,0.039031
6773266,2096,20160717,0.142165
4948498,2978,20160725,0.0316117
2347273,13602,20160725,0.039031
4190473,10284,20160720,0.0747496
3536137,13602,20160728,0.114193
2358025,13602,20160703,0.010267
3930889,10438,20160729,0.0331726
3930889,13602,20160704,0.0200739
3930889,2893,20160724,0.0949005
3930889,2893,20160726,0.0949005
4066057,5702,20160716,0.0473758
4066057,13602,20160724,0.0574599
4066057,5702,20160723,0.0473758
4066057,5702,20160709,0.0473758
4070665,10418,20160715,0.0346051
3024649,3992,20160709,0.0950293
6862354,13602,20160731,0.0451799
6078994,10438,20160716,0.0331726
3310345,10438,20160731,0.0484212
6112786,13602,20160714,0.0242482
2930953,2978,20160724,0.0319402
6939154,10418,20160727,0.0326395
6939154,2978,20160727,0.0319402
3208969,3985,20160724,0.140345
3208969,11876,20160724,0.35854
2296075,13602,20160728,0.0134235
2173195,2601,20160703,0.0179574
5948950,10418,20160720,0.0349636
2723083,4277,20160724,0.0455023
4177675,9983,20160721,0.199124
4177675,13602,20160719,0.0277592
6790678,13602,20160723,0.0242482
3531019,8059,20160717,0.0358424
7343638,8059,20160704,0.0437548
3021067,13320,20160722,0.0796679
2773771,4727,20160725,0.457574
4286998,13602,20160711,0.0257219
6385174,9983,20160712,0.0138874
2933515,9983,20160703,0.0202994
2933515,13602,20160702,0.017628
6925846,13602,20160714,0.0242482
6925846,9983,20160721,0.0096847
5617174,5785,20160725,0.101657
6667798,9983,20160710,0.0324614
6667798,8499,20160725,0.294342
6667798,13602,20160704,0.361216
5887510,3093,20160704,0.135205
5887510,8215,20160704,0.13511
5887510,9002,20160704,0.148749
3469579,2978,20160711,0.0319402
5368342,13602,20160727,0.174303
6157846,13602,20160722,0.017628
6427162,1904,20160708,0.0261397
6427162,11894,20160708,0.0248524
7228954,9983,20160714,0.0202994
6728218,3992,20160707,0.0590275
6992410,1971,20160706,0.0436575
6992410,1971,20160701,0.0436575
6992410,1971,20160708,0.0436575
6992410,1971,20160705,0.0436575
6992410,1971,20160711,0.0436575
3909901,9983,20160726,0.0367827
6783514,13602,20160729,0.0252416
6783514,9983,20160731,0.0835466
6783514,12154,20160729,0.140466
4694554,10418,20160711,0.0326395
4694554,13602,20160721,0.017628
4694554,2978,20160710,0.0298109
4694554,10438,20160703,0.0370586
5238298,11799,20160729,0.0220519
2886925,2978,20160722,0.454293
2891533,13602,20160731,0.0252416
2635021,1808,20160730,0.0309002
2635021,6928,20160730,0.0230892
5275162,2601,20160707,0.015071
2247949,13602,20160707,0.017628
2247949,1589,20160710,0.121085
2247949,1589,20160721,0.121085
2247949,9983,20160730,0.0126065
6335002,9793,20160714,0.133101
6599194,3429,20160710,0.0895061
6608410,8012,20160721,0.0364783
3048205,10438,20160712,0.0331726
3048205,10418,20160701,0.0326395
3837709,9983,20160720,0.0138874
2800909,13602,20160727,0.0375446
5880346,13602,20160721,0.017628
5880346,8901,20160703,0.163951
6153754,8059,20160724,0.0387683
5393950,13602,20160720,0.039031
6976030,9718,20160702,0.157528
2846479,10438,20160711,0.0370586
6223390,9983,20160710,0.0199183
3639055,9983,20160701,0.020091
2872591,13602,20160713,0.039031
3531535,8059,20160702,0.0377569
3531535,10418,20160704,0.0339647
3531535,9983,20160702,0.0234376
3531535,3429,20160704,0.0895061
5510686,8059,20160712,0.0551893
5510686,3429,20160704,0.143011
3937039,10990,20160710,0.232868
6039070,8059,20160715,0.0933011
6039070,13803,20160707,0.0927167
6039070,9983,20160726,0.0337082
6039070,13602,20160726,0.0375446
6039070,3429,20160716,0.125787
3675919,2601,20160708,0.015071
4472350,9983,20160728,0.0234376
2107663,13602,20160728,0.0406049
2370319,12429,20160723,0.0925456
2370319,10418,20160711,0.0219792
2765071,2978,20160721,0.067598
2765071,13602,20160714,0.0277592
3557647,13602,20160704,0.017628
3557647,10438,20160712,0.0370586
2772751,13602,20160713,0.0252416
2772751,9983,20160714,0.0096847
3428623,10438,20160706,0.0343252
3428623,10418,20160704,0.0349636
3428623,3429,20160705,0.0929433
3428623,13602,20160724,0.0330848
3428623,2978,20160724,0.0319402
3298063,2978,20160731,0.0298109
3298063,10438,20160721,0.0331726
6893086,13602,20160727,0.0406049
2817295,13602,20160720,0.0375446
2953489,9983,20160704,0.0234376
5180962,13602,20160723,0.039031
3647761,9983,20160724,0.0245852
4938274,3594,20160703,0.0437733
3913489,13602,20160704,0.169696
3133201,13602,20160711,0.039031
3019537,13602,20160703,0.0242482
6308386,13602,20160706,0.0330848
6308386,10438,20160706,0.0484212
2369809,13602,20160723,0.010267
2764561,10418,20160704,0.066389
2764561,13602,20160712,0.0277592
2764561,10438,20160710,0.054799
2764561,2978,20160703,0.462399
7128610,9983,20160716,0.0603821
2127121,13602,20160723,0.0252416
2266897,2978,20160707,0.0310249
2266897,13602,20160703,0.0252416
2266897,3429,20160706,0.0929433
2266897,6749,20160726,0.0832535
3845905,5743,20160724,0.232963
6913570,5840,20160723,0.0339797
3326737,2978,20160721,0.0319402
2680081,13602,20160704,0.397615
2680081,8780,20160717,0.256028
2680081,8780,20160722,0.256028
5371426,13602,20160706,0.039031
2819347,13602,20160728,0.0242482
4144915,13602,20160717,0.0252416
4144915,11799,20160717,0.0609514
3624211,11512,20160724,0.0587617
3624211,11512,20160715,0.0587617
3628819,12559,20160721,0.118041
3628819,13602,20160703,0.0257219
2843923,13602,20160710,0.313057
3636499,10418,20160711,0.0231457
2588947,2623,20160702,0.152515
3383059,1904,20160718,0.209635
2870035,10418,20160701,0.0293237
2870035,2978,20160701,0.0254282
2870035,10438,20160724,0.0370586
2870035,13602,20160711,0.017628
6037030,13602,20160714,0.0296731
2635027,807,20160716,0.0861426
3301651,2601,20160726,0.0610613
4540966,10418,20160706,0.0346051
5327398,13602,20160726,0.105859
2800915,10418,20160705,0.0293237
2146579,4811,20160702,0.336842
2146579,8137,20160701,0.165585
2146579,8137,20160702,0.165585
2146579,8137,20160703,0.165585
2146579,4811,20160709,0.336842
6921766,13602,20160705,0.0406049
3854611,13602,20160729,0.039031
3470611,11146,20160706,0.339561
3470611,11146,20160710,0.339561
3482389,8181,20160707,0.0638469
3877141,13602,20160706,0.06715
4349482,8059,20160701,0.0393306
4349482,3429,20160726,0.0895061
2964757,7419,20160709,0.0621499
4884010,13506,20160719,0.147976
4884010,13506,20160719,0.147976
4884010,13506,20160718,0.147976
4884010,12455,20160714,0.0512296
4622890,6648,20160730,0.184908
4622890,4785,20160727,0.184908
2445589,2002,20160703,0.0323447
2445589,8059,20160720,0.0393306
2445589,13602,20160726,0.039031
2445589,9983,20160730,0.0096847
6208042,9983,20160714,0.00964552
6208042,8059,20160716,0.0367984
6208042,3429,20160717,0.0895061
